accnumber_hash,avg_event_source_faultRef_HASH_count,max_clearance_time,avg_event_source_clearance_time_seconds
f6ee857c39dde2e455d401c6ce6ececfa896c69a9b66a35cf79ee37b04976404,1,61894,61894
3959b72e8e5135f54c455458564d0c1320c51db05eb1d87d9bbd357d1d0d3bae,1,66971,66971
2bb54b3f972f523a955782f1cef666c28a20b4230ac52fede74f358bb233a671,1,19568,19568
f03e5e334de584ee5ada8e19a1fda218d09614550534faaffd490d17785eb7d9,1,15803,15803
0ad59d116c9fa0eb6678b8c57612f8d27403c77a28e166a9e1ee9e8a6bf1566a,1,198967,198967
2d5b8996f98b2c5ccd4b6fc7c77f19a2e8665aed8501f849011406e8a8212011,1,4156,4156
9d1dd161f256a2604435367208bd74ed20cfd16b52c1620a9a97a071cf17746a,1,67768,67768
c95d812dc96b8ca846e5b24873d5e8e6e7efdaae46ba1ca8553d2c88f9ec4aee,1,49867,49867
80c7bb3a080e7babb2abd3663dc677cc676dbca38f691948c6133a929c1e9049,1,855965,855965
eb11b376c1b1287791c7cfcfdbf7ec507b9fcc8208e0b2ac407d4c7c186f7bd3,1,258865,258865
30dffac2564f5c0aad96d6006d9d6ef070c8732d5440a46e4290472a9806ac43,2,64349,91139
80f413e55b209908f710be0708a0bcae8c7ffcee9047eaff7a0fa36c01a889a2,1,102006,102006
fab6da40803758579846bf1e385d5694a21e0e15d4035eb33922f7b92f63b8e0,1,321619,321619
da5149725d33c2b5e8e8e988806e0331a567a862f3c508390858b47b095df158,1,56308,56308
556e2592e08bbaa7d5b49088ac0ca0a836ad68a5eae34469d818de1360a4df79,1,52856,52856
9fb16df4938b593ab290e0e7ad1647ce48edbbbad1ab3cb2da282443baf8d5be,1,80246,80246
a5b4010ff7f9a6ef513288164ea6502254c1251ef4ff1e01bae5531c82e998e9,1,53769,53769
029c76a6944cb002c37a2d13d8648c0b1f5eee328676a357362e399ca3a24b8d,1,189571,189571
06ced7543810854009dfe417948d91c374de63e12b98b5c6554bde072a20c21e,1,50398,50398
b63b11254b476436fb239ebab71179a09bc50ca469dec72b2536647977b2f6e0,1,77664,77664
60ec860cc1973575b4a10e9f35543d766180a65878054a338140b6e01e6a3ecc,1,59506,59506
3aa4fd0185548fce1be906b743322059b7a9ae7598b8521d5623e7c70b108a57,1,7765,7765
1c6e0961b98b361ed90a2fc6b864326eda223f7908dd4c2d7d579e3e6303a8d8,1,100066,100066
fa746776bb273942fe577454724471383f108f8fd5c0f1322bb10f063a2df361,2,101737,104703
571b9cb5683bafd3a9413ecebb2242f75bd1b611f3b756bbd05c7d135a7cd0b8,1,4264,4264
a9e7bbb6740d1ebe86b9a95e721ff2b0a7d25b9f8cb3190b40df2a7cfe8560cf,1,75786,75786
80c193645911a1508461311a8c808bfa165e38a8564bcf78d9e3d96dc4ba64c0,1,558575,558575
59168e31a75a96b20ebf080a490359068f65d055dfefe1d471e87d52e9244eb2,1,47553,47553
422a418b84f367323472b5709a0177f2da09ac58fd71c15b38c08521508c3bb9,1,163707,163707
e7508291f3326291ed520da621f5edb71e968bb8957b5cb3ccbfbcd46367243d,1,40334,40334
5a4e8dba88222adcff968b6804aec9ac12ba0d88fd75a34c738e5060b2b35aba,2,74884,81197
e8fe1a5de6421a76594145f5ccbe5775913815ff9672abb8c0563896d646f269,1,8489,8489
fcd9384c75091aff5543c558dd15abeb93439973b30698516a607e12ea3f32ad,1,86699,86699
b05229f6f856df0803fd72c3cef31fb607bea900d3a9c2eb24e7a355fb9bd0e0,1,63752,63752
71c1b789b6d11950c583f545175a8068a136075f7ef82e1100c755c32b13f0a4,1,61567,61567
9ab513ee2bbd45fa49133a616b502601bce53878847270943bc13ef95502f5a1,1,431854,431854
b3a3522e6eb960d36e0d7f636bdc19d51c9425c38895748424c1411af787442d,1,155913,155913
32f887c219acd0c5b56287e01b164229179ff2219667990e3dd3468f7ce9238c,1,38712,38712
b3acafaab39153ee7d3fdd5a41e8cdeb344d22c32727c5a2d5a541dcdb760240,1,19462,19462
13ba4f95db30ef5551cc9767c2f8e524520d63a5cd7ae1013f6444bbb06eb1db,1,7815,7815
524624db218ebc5278d8c4c175b02c4388063bacb94dcfcf5a046fe13118de41,1,78107,78107
19b4436dc91f2f6fdaba2718944d733f3ede12968300d85669008498004696ed,1,3513,3513
d51157faec84ad5ed869103ef6377f4633b8c4c3b1d9c2a7fe6fb3f3db3204d0,1,79471,79471
c31945af3ec8db91c303a41df6a9a4cd46d53b536ed74b00e753259082f3c544,1,83607,83607
2b22f59310ac3ac690fe180096c3448a8c5a0eafb8b2c67bcc76b157e9607604,1,72668,72668
a42f09943c790860f191a2664b5d90586c955088378b1e22147ed1aaa2b0c6ce,2,72174,114686
bfb3c0b5a98e460af5e4635273b83202b0943163c985e50b38b293975282d73a,1,14657,14657
28b59c050f7b97ea9c94aecde10776684bdc8429521dbe328c240f4b5beb64be,1,11110,11110
aca70750977d85a4e8874c9703cf4a6d52c88b69947dd11ad362100ad9ffe46b,1,7505,7505
245605bbf66422f25658faa83bf34291fcc11a3b1d65f08ba39da27704e50e76,1,11747,11747
6e3cda1ce3377a513f5eba4acc90fa01888997342e5ed498e4f8e1b819691684,1,5042,5042
1e473cb17ef0f639eec5e6d81d9a9d959d1b0b24d8c0a880d32f49a3decf7d06,1,35965,35965
df12a013c350a6d7adf53b2f98bd016512dd436e186f655bc14983cceb608b7f,1,9048,9048
9d5b458f084e51db39d6128183ec5c9918a0bc02a82e249bb0bbd633711b6bf4,1,7694,7694
e100837a955590c86dfdbca5a86f1074995f239fdd371eeb9d8e7194d0a8a050,1,5442,5442
3dc3d7b282fc2edbb76b11aabb7f505e5bd8de0594ba55100f93614db0d76734,1,17648,17648
792bfbe53015a6f65b3e5fbff6b9565ede75aebe842f8927fc0a1f299be18777,2,17902,22701
dd5c5e834e22f0f3840599f3702ca3815f9901b25d4a84e01b3fe5add4ed9368,1,80631,80631
8e707a206de03e205c4e18d5b80cc56a682075dbd3d6e0c759877bdc7d46e0a7,1,10054,10054
595d4d9439b237c587f6440d3a7a22aa4d545bc9e1c1f3b087a8a00b45abc163,1,26357,26357
da4f71851ff25126d2aaf6a4cffc0e8b45c69248fbd4b313609c4aae04d0b9d1,1,51632,51632
b7da69f799588d1685395ce7165984c37a9523653b00a7197cef24f21552f7fd,1,233182,233182
95676751960714b5725302aa7a8c2547f8f8a4b6aab869bf3e3bf3bddde74c22,1,80013,80013
e45a239e5454b857aa24c32f0f82017e80ea0880dbb280df72f73e91e15d760d,1,24140,24140
6dfea39d11a5c00a055ea7548907cb390296cd8258ba55a49ec875b818f2074e,1,75473,75473
e9f6ce902c149ddc20c630be9acd850ec9d0acd00c8264758dea9c267188f82e,1,13045,13045
a1fe658276f5244f4a18ec0f2d01c4440fa96322ee90af3ef0fef84d5ecfade2,1,274633,274633
b0461b510415a569b16a5e5d8746de5a705da0e733f8deabaf4ae2299f795211,1,22745,22745
f89eb41334a6315fcde42d2f6a1f02a68c82c61498cda39cf09308814eb4704c,1,102461,102461
28609d81e106a47152ea80e75a15cd0b288a74ad67949227bc61748dafb971ea,1,83098,83098
bf943fe3b25fba810dcb239952b9949ee2dadde653505a1efe1224bfbf7c8d81,1,39358,39358
63781d40ea6f20e4c679b8ee85fdad382da5764ed003e7261725239687258486,2,71974,124949
00d05280baefb30a2d383f93ce95172d11d9c068eb25b2840170cad669f1f9c4,1,275001,275001
5e9c60262f0e953b31096d2985cddcf9dcd62f1de57b883e8c79f5cea63e93a6,1,93603,93603
3eda65220e9ec224ea16646c82598206c42caf8135ca4cf2c7c2d7f42011ad31,1,12386,12386
aa5e9070eab5f8aa4dfee941d2701070f6e640c0342c5fe00ca73509854b240c,1,15310,15310
bb96d1eba8097339959c76233b4a30d4e098326dfda7be85a76c42e9367f4ada,1,53435,53435
213ad78760298c829874ee472a8c4d35cbece8fac44f6c18df5d506ad5d6f2cf,1,176592,176592
daf53dc48dbd28c976f6cda40386756e1898ff86e44645f999d2f306b7858a31,1,54815,54815
0dd57137e4b95bbf9499fa1552315dc12f9ac979921b1ca31026338b8ed8f3ec,1,53402,53402
0938cf7ef55e6dddf9108e396d5d4dbfd2a7e3c8fe301d67daaeb859419b10c7,1,9281,9281
982cd55392fca83c224dbe4842e0745743dfd9454ae85d67a7b63cba901a0708,2,210916,227329
2e2fdc3ff05c4784de6f5e0d205237e85bdb37f6988dec040e5f98d8e4959876,1,84658,84658
12d1826e1615e6a3cd0b31597ae765d799e9f718bc1adf73e2c43802eb67cbf8,1,179096,179096
b54e5ff39348a7151b05c951e9ae725c1fcb4b0089e755d786249b343aa41ae0,1,8702,8702
a4d0f3bc0c2bde8e50bfca1c23bdf6b209e0fe6fbad3ea518c45b62d9f37df7d,1,43427,43427
b4f117af73e971ed2386b8ea656e820255ae2bc4ad256c10940ee37fc2428370,1,84599,84599
e536501fb49db0dc4e102aeeba69b14fc3683270668ae44e81c90b8e04c51213,1,12548,12548
f9b49504958b7b1200035f461b15b80ce62becfe6b125ce19a75e52c495e8ff6,1,58036,58036
79d0d2072c0a6dfbedff3c8d73c76378a8c12c9fe41a383f644a5f1729fd9361,1,16113,16113
3dede06a5a5590d4d7e5c0a75474a8807c976c494fdb6d7ca55d87c5be8b4036,1,21060,21060
345c150cdd1e95e400b8cce5c95559a0f7ed02c27b6758ff80f0c5cc020f782b,1,82948,82948
a1542f09f19589b64cdd1e13cadc11e8c15f181bcb639a114ca11a5916887112,1,21264,21264
c98fa36548311d0f6832fa8211b2c64cf4cd9aa9739bcddf060641ffa2ed0bd7,1,15719,15719
86906cd3b0fa1ce3e3fad47d74b8709abb38fbb98206ca88a6a407e4576b909f,1,131139,131139
056534eef9d1f0310eafd218c74125bfd34de647e8f4799ea181d16c47fd654c,1,14455,14455
61da7cd48e9bc62e6b340f0313ae5f7873b5a8a0748b61792e3ab341f79337df,1,17795,17795
7cdefdaa42e981ac3ff03b7b63ac0770536f1a80ed4e05e2c7648e9637179003,1,440415,440415
bff2db3cbc46f27f1a5d637137affefa8a47b365e18a01ec44b3826db4f2a2b0,1,88141,88141
2822c2d86f97cf88eecbe4bfee33f091d7d9e8fbbb239f7025e36fa6f2af9854,1,12352,12352
b9f315bd842853e1f8bf009fa503adeaa3fa907d3db702d4bfa83a832103d6c6,1,71721,71721
03f6c7fcd9ef6bfbea469172d7c6e09184f9acd000e3030496651372e3248a3e,1,163397,163397
bd74472132cb25309119d3878ae06ffdf2349d2d98d1f258c52eb3fe2e670de0,1,68497,68497
eaa05c44172fd87cd69195a7241b304b7bc7a8bebbef3a145513646c3da02a37,1,49793,49793
7007433d31c27a2144ca0390bb56abe16d3f2f9376083701c542433fd12e5e8f,1,85529,85529
8fd5ec9721b7c242f838d4dd28eeddf7a015618255b3740704e9636a3efa9506,1,18319,18319
d3d89a186e80879ed7d862be30d3f0a20a73b9d04875ee05ff6bbdc118e65e84,1,74588,74588
2753d6c06b5af4b1b4e6b8b26ba678865e70cc93e565857929eca9d984c61f5f,1,102439,102439
e8b7cd03ddf48f5ad952124a0bf4257e454e70ad38e290f8affb9b68aa5c3600,1,87081,87081
d540370ba768f66739fc7daf17e352733f27d047dcb4276d910042dafe402f44,1,85327,85327
c42afad00176a7739423195b46af9f8fed82b04d93d6b8880e0b2520206f7299,1,104039,104039
7061452388794fcee50b0da746d1d38155f6d768fdeb367eb0d872ce6b824560,1,718742,718742
78df2d679f662381705d5f423f95bbd0f4ece87997fe00a1e56c0b8c924b8dad,1,2436,2436
a1f7f9b42cc7f63735bbf9db86b3ee1727f13b15cb7cc8f4f5a627a8408ebd5e,1,37060,37060
5a1576ba2f59ccdb86cfbb229b3c89aac7153ffbee747d61559bb92e9c6f8209,1,2530,2530
3179f5f2604bc71d653ca978329b368d4b31738bd429118c9144ae1df5266c67,1,62048,62048
fa7af5d88856969e793c100754a8264132dbe43cc5a65269b8d5c3d842726dc5,1,8015,8015
0da05e47b2665e952f09ed6438661ddd1e54e60954b767aef0993c66c89dd3e6,1,79834,79834
e000f988f81d5a092350c845c88a95121b4c643c40ca755a3182e1c89c6d2a5e,1,15483,15483
2ab9ed5d1f4f2261ab581486f52e9a7f1cffc17a6daeba220b07f0674b7c642b,1,27405,27405
f90dba04662e53a07a60b55b2129c7bf33f3bff740efab3303904c69cf4e8fa6,1,47596,47596
905c49c4e1532f92daa6d755984231ab6046d4dfebf46a098799dbf678556cba,1,107347,107347
d7c89c2db27183035ef16eaa36292e4d74430cd41c5de37a4d3b1cfd762ced3f,1,6107,6107
5da6c13431be884c06f4dfaba7cb8ef7ac828868972673c422b1ab0be3b6a051,1,81014,81014
0bd4042ad4622b668552cc7bf1462c5e55c48c679950a7d3c6adcf0da643777a,1,60,60
390e5813e1c8224b6b082219e86f22b274e9aac5dd0f95601bf30207b604ff08,1,78944,78944
18c84d9d3cd9ad4db5947dbb35183ae06c2c14ebc1310ee79416147b8fe6b7b9,1,69669,69669
6e8620eef32c8c14f1b1b4afac85bf9b4c05429dc58c688c71e06506bf4ce612,1,83259,83259
2201e92681b0122bdc71694fd48b305f6a9c974d8fd0f450229a76b8c3ac5ef5,1,38834,38834
1437c10694748362b138ccf3a4a23e45f39fc4360d4b2ccecc6c2d4c476abb18,1,447316,447316
7dbff40ad37cc4be2edf6b47b505a590c8fa2c3ecb9f1d7f68a440e466fc486a,1,859473,859473
13819ded0b463522ab5df76ba6a5af576322a7353c81fa38b18dbae65dbc9cab,1,55740,55740
d03931bbaf1fb1d4ac26f9edc84b6a4b925868ae495ea1a15323f76aafe3c296,1,266055,266055
d6f9d1c2cfbbce718a89d6335cf31f244bcb1c8cd2b8a1582ef984cd1cb6ad29,1,275227,275227
ea978ed9b629fcea496f8184879b3afd97bd08f1982bbc576ef6940a30a3269f,1,5534,5534
ddadd957265a8d28483b12935cb553efcb587a9a24ca5ae25bd4450d99221d4e,1,73359,73359
13c1b70de261517f8fcc4262e977a533b7c6f5b187a69352355e690a2db111e8,1,997,997
1dff4108abd797930c24cb85d7dc7f1698d99c0f7bd5798399751ea59d23a4e4,1,30354,30354
de13dddb92fa47ab2bca1dce28a5a99c7a5cf2721ad01c825a804053852f59fe,1,67092,67092
7881ce4c2ae18af86c5e367e6a145b36fe9e099afc6aaddbb64c28153541d450,1,8581,8581
6f3d8d2f0512c497bd42d0b805ef234c3726f4ca33ead6dead33bd313651d99b,1,220719,220719
712f89d8d940156acd8c3a3cf8ad43c1eaabdfb67d4d33628579e873059b794c,1,34459,34459
c4990ee26ff499b23beb79adc08d754409efeba6453c86c89b85d160cf3e33cd,1,261203,261203
4d5f355bae44927507c2515b1ad4b30ed7456c047eec5e83f7ad1bdba1fe4b30,1,83023,83023
7774dff58c787a447508d8bda81bff90d52f179f3263b2146714cb455a3f01d4,1,249609,249609
75da946d1e3b0dbad9cbbf7e989d77b3c892fd3ca5484dc8ceb1394aab09abba,1,81034,81034
7eac94cac81cc4026881b11108de0c70351d6f4319a621e494422989b6e5de09,1,4061,4061
6bfbc8cd47ea8362a71963e60fe891784657a0295cfe7c1dc5655fde7d2e5e63,1,67445,67445
1aefd84973d7f1d94037260fa99b8818a6b38f2796246fe2f1ee1bd51d035054,1,83075,83075
f28557bb0240683066371033e68c9d66f0572ee1e4cf1aec2b59424715175337,1,16043,16043
f62912f91afca40f35b6fcee4bba44b3cabdd1199fcd47d20921ceb0ae8429e1,1,273677,273677
7fd696183e86eee9232d6c70a3421df5db03a8d14a41c0e6dbe1eef3d3e6cc16,2,81104,86648
b631425469d4676931c38f656f556fdb8fea36ae2a8af92cfdc14bf4003422a8,1,8882,8882
281bc9a326ede7075d539756eb62b1251b4313b69c78a3222e69c16bbeb66d70,1,71114,71114
7af4a7879ab4c55949a883f58f654f48b7bcbf33e456fe42134c70de6233d35b,1,28862,28862
a41832dd46b7e610894bfb47b57751d50f9268ad106acf3a17d65cb3afe12f9d,2,71739,81844
3fdfcd65ee35e1934ba2f5a6bb6704d598b00adbe9479838e17e251a76f8d787,1,49654,49654
caa1211d00956899345e216650713d29863aafe9cca513b14e7308a3cd272262,1,64581,64581
a60d5376695972caa418f2e0ee6d37ec90faf62ad6d12e23a54ee5a9bdbb6746,1,14903,14903
91140bb7f4323449724c77325633cfb15a6776b28467b946b142c4de0bad470f,1,7648,7648
e89a56682d2ba819228fa45e846da6b564999371dd190ef9f41af00a32653951,1,50792,50792
b8dfe7b2786c3aa68ef1364a89f266e17c2d0cce6fa75b1a6a755496207f15fb,1,11815,11815
e66a6d7fc3b12d4b0a7986109ba5f2c16daf41b15e1824a78611f095baf941e4,1,27638,27638
7ffd0a4d96152590b438e638f077866b036abe1906267e410ab81e71d5a0b791,1,8677,8677
adca1170020f28ff06e3676db477bb250ed1e4c1b4d04c533aab9ef8a44f9be0,2,72590,135092
5da959607dd45f4a9170f32e21597614859e5bfe256e9934b7735e625e55c3da,1,86362,86362
0bce35eefc38f9574ccd745875d90b1306b911751f683e6abef6a6343faa6fc5,1,881838,881838
a003e8061b9267e6644a6126da32437884c2a8ddb9c9e87495870a4731dda805,1,8172,8172
222d488122323f676af02dc4767e625c6be22b1e44ed33943a99f36366261f7b,1,11831,11831
6378de1fa2e69f13d9e87740498e624d69ee8c1e8ce1bc15d89ed66b009b0077,1,82470,82470
78aea47262e7f5e9431842c39560eb9c55686981ce55e59ef72455bfcd468804,1,27701,27701
787ab52480ebf1c1eb496d8b7285fa23c571b1bf2216ec92836959c4324781e1,1,19720,19720
f76f582a083b7df1ddde0ba960e707b14aa7a3dc135e051e749d1592be6a62d1,1,43283,43283
9a4174b065369fa2fd7a0562bef3e32345045eb5cfca315e865325dbe4809e70,2,83774,157847
c3d88910675f3c22d27957e623fcac816e2ff5578aa6bbe09a7bc80421ac3b1e,1,271669,271669
0260a5279c5f2a8ea25d3350c0ef91bcf5ad9ccf2754a9f6d107962d0a523977,1,82314,82314
be730b788f6ec888cdbfe00af5dad3d4b1c412c6e6de1f645f53d6868207eca9,1,58565,58565
0a59060bf89d12c5a5b58db729401630002494d3babeb7d830250a2b733150ae,1,79320,79320
0cabba15416ef6ea381316d8edba2b38630597cda5219dcbf95810f15e91a62d,1,12881,12881
e19b387220f40389e4b5f99565a74ffa405cb8a5b671e49231e1dd5fd8e76fd6,2,509770,579649
d784fb07abb60b3f17f3448c3d2fa288ef03e65b725d45e38b312ffd7799d6de,1,5425,5425
5f1465f0afa008a21763301a132b99d609fedabfe4515d118ba970607ed14281,1,132120,132120
9935f373bf8d4ef8bf24cdcaff7005ba7fbc31f0718fd05c4bc13d32456238e8,1,4938,4938
4b3273ae61323becfbbcf012dc3c01dd28501f0390ed3134028057ca29131a6a,1,56940,56940
2e874dcd7b23af02f7ab19f5e05aac7936e0df5ff1e64337b5a646d966ad9bdf,1,66702,66702
61f2f1599eb0f292cc83125eca574846e905bc91a6a795c3bf5664d3ddc0a7eb,1,11762,11762
a810f75e3ea274594eda2a52f594892dd59ba41e2294bd98d425815b526acd1d,1,16776,16776
e44c6f64225f07cd0608df0dc7be8079d1d3f1d6115474eb260253689b91150a,1,95026,95026
e939533eefa54c91b31626b9c7357aa884356d486ba4599f998576b9b539fb6d,1,78757,78757
adcf5c338a51b5993db717e63b44318821dd59b62097a5d3e5c91a1269761aa6,1,11247,11247
7ee43fa8cdec258f6ef64e042499dc72eed1dcfe8652cf18f0daadc5ffb52076,1,102567,102567
729545d9c8e63b6c30b0d0193a213cd882b4de7d41de3a5aa782b538e96e8557,1,18816,18816
b8065952d739c1b364ee97e3e9387ef08936b9b7eec0e1ef47ff1fd823f97e1e,1,81327,81327
392ff609cc4613d19f27bb4c0a7ced27db392bfbbd03562fb556edb2d6e309b2,1,87587,87587
881e5619f34bca370ec3459a00265a49485a5fe7ed47982fc61452844c63eabd,1,99477,88728
86465899a58875091403727ea707188297bec8157c280a120dc10a3d4fd20f8f,1,17130,17130
12242335ec2dc8258de495bc77e5a1ad8fda2d833ef5038b67e97dac2e40416f,1,536171,536171
d71747ce2728dee714dfbf93516d75954d7d7af5f06d81a9e2201394d40d2dab,1,76346,76346
0a5ce3e9482d18e029f0c696c73601d202738be4180e3d92955c607b44b6069b,1,83195,83195
9c8b3e05b57174fa223b2b54ef4f7c481a6f98cb63b67029f869e29a96bc2041,1,8687,8687
60d112cba124cc3ef52118397442946c1c9f16d4383dd41e732df20143ffecdb,1,55,52.5
0159930ff02d01069fbf797793c2be412f2d0e76fa4b047aa19f0b7881f59a8f,2,72993,123697
e38d8eac17d80fc19c55175a39ee8082b91363ff4933982cf081503cd8a8d060,1,5297,5297
6515b645f7a80807ecfc3bf49bfee2f56ec8c938321534572698c0bab408b9c6,1,134258,134258
78ae00f259af9940b0a898aaa64238ff6630125238c2e2f30a6072768b807e53,1,49481,49481
eb665a8525fc2bab31fd817d006cf1b9e11236881f5f806da13ad70817b4b4c8,1,8833,8833
3b3e491c2454b7cca2b31b16a8134fa53b3ed60eca9b6e3bf781724b18ed7cb4,1,19254,19254
89ed019cd4217f9c14783c34a80483aa9751a2b0bd956d59a8ff857e0fbe788c,1,16460,16460
f150084b2508d51cdd32f53fec747d33846597efe99ce71f37a43a9bab14395d,1,343332,343332
237e12f4c75b8a24543bc9852623eb5b9a6940c64d2bd14e53974aecca2994d3,1,15739,15739
7291adc14a7d052bc22244ec43e638d1b62e291e88d7917ad06959b7a21b4341,1,8174,8174
2ea71df007e30c5f4ae9402af06faacaeaf412687b89c48f16db6ecfe6827920,1,68942,68942
0e1e49d0555baae6562cf37aa11e19df498ade63e4305a8c7b0647b2c3a62715,1,197293,197293
549f43ceedf8a4b46eb13ed4f2f8297ab921aa77b25cfe0aaaf4ad99818e1db9,1,87856,87856
30f8e21affbaff678602900febff22e340c373ca90ef23041fe8a3265d7e2831,1,518545,518545
8484fe9f963f30d0448029dc19ba47550b778e502ee871ae597d3c3e62f2a4d3,1,78605,78605
2c42d65a75667352049b601084a39d602767da7d5f8d4bf47151c577674c6c8d,1,42428,42428
2d990c15967695bb72b9798493c941c0389bcd1ce7c728fdf5568553e301d9be,1,65893,65893
93d549a7fbc9504462e59206ec5e219964c283f7a2e989084292dd352a53c8be,1,155173,155173
dfacfb31d96788eb892d9cc8fa6daab84ec967aeac85ff966c98c050763eb8ad,1,80096,80096
c0c90db5c1555399b81cf00313d572970fc6bd18f8925fe51cf648f6a820c1ea,1,5499,5499
76c34a786a1f3bedab787886839883b235d2b3acd1d219f74da2ab0f8de9e7cf,1,65472,65472
ac9fd8a7ca5e74942e591a880ab39309a6d47f6a3b114412a1f0537aa8227d88,1,57,57
8efd6e5d78498f5af8869d5df622e73004b97ed438b8f2b1e849695e49838d81,1,76083,76083
f3ac404b3d2607b463c7555be4123ae6ef378679c64775cad90c15ac14cb6b8f,1,767172,767172
61837175129295308b7c909f9de02adabcc656e440f9d8a9198ae38b1a317bb9,1,85340,85340
5b8489decf9664d5bf2377448bd5e328551b659b9b2870e77b4b0d1d76745fed,1,62233,62233
ee4705b20c106ad0bb19560686b7333533218daa6a3ac4a6f4a973c49a9aa963,1,437198,437198
8959137bb8951d8a0cdb7a4dc687151ed7b1fd8e83cde8baaf52035cb439eeed,1,69854,69854
9c5ba603e2f78efd2cf110e2415319e73ff9a33433139e323fe75bb08b3241de,1,44772,44772
aaa0b3180cb0c4def5cb4515c6d154a42eedeb6a6c3a96d5b07d115369491c29,1,45803,45803
ca67f7fc9965dd0981d8824bef4982df09a00c9654fb54d85b7b0c8c65e34940,2,66324,121198
c1a7726e601741cbcada2abd3a3009f64672318e421bc9327371e921059e2130,1,3614,3614
5aeebe3f5173776d5fe259a133d2dc4ad9af60511add44bad236c500c1c4d8fe,1,32828,32828
8a71c800690b730f23d466d6335939d211fa34d936f870b0b9f8aadcb77f1e5c,1,3324,3324
63c5abd082d53f10ebc7bc4a66b2118d3f6ef8dd881c5927790c1fc0fe5f8a85,1,68717,68717
7d5f6157b62489f0e429ebd8b57d2078cd050bb140c353ef274c9e9ef8d85cfc,1,121450,121450
f3f7f96a917b85d610985051a5b403177874bb05a939397a22ceb9d19868b622,1,55457,55457
613abd326f6adc7bba39f85c7851ae035a6d26338d6e6d6f18bfa660eaa05d43,1,81624,81624
cd17b13f308163a6251178df04e6b0dbbfdbfbfc276856c36fb94fee54714ed2,1,31080,31080
70bd19144f3eabd916f227e66efdc17d3fcdd63603b41c31cde0b1b1b7575f6f,1,71087,71087
0168626188411585d1afb1f8ddebe1522840f1cbd8d4676dec9b5fdd1e5f2d0b,1,81437,81437
5fb6847e3c37a514a5a62df6ca9a26ac1a265819eab59e3eebfcc26b2995e0ac,1,77996,77996
2ffd4b7c90bbe27bf52fc880709a27df42806e498650b91eb4cecd9fca457927,1,10890,10890
0c3ddc1668c96b3437af0ef110d67d9917d9fc3458b7e8abb67dd04072ec6a25,1,80141,80141
397f02a6d9343fee33d65c7036ff1e1859345ba91553f5f74ecff7557277d90d,1,5597,5597
c3e68635731ac9110a39260b649bd11d76e7421094ceefb9d159579ccdcce95d,1,108724,108724
9d5cb6718ba74c2861487e1ed987f69a38046449509d92afe1b73a30c981b7b0,1,11009,11009
18f05d25958e0663261803cdcfa45810827dab45e83430af077c543f4040780f,1,28314,28314
e96c11174af76093a19fe5422e0831eee6e66bcb57b66683789c16ca3fb1e08b,1,68542,68542
35f369e5fb7d0dd06beab7b5d4231de010382f5ebc0b3c59c3468bc52bb34e75,1,50861,50861
b16570fba297e12ef296ed492bc179ac7878e85fdedc4242f32f183d92a1d4e3,1,18368,18368
1370ddfe43068c0f5a3b91ccc2cacc1736e2c86fe8058149d8827ea52b7e433d,1,166189,166189
a4c5c1e8fadef70a050563723b758932864a84bc9721bb94bf51f8abdfd9b95b,1,145442,145442
b2e70eed6122425eaf076ff869ca7c252e70335862e78dda068e9880ab27aa3b,1,77526,77526
57b8359f85e0be8ccb3a40d90f9df196666c42e94d84605629474ff5e2d9b3b8,1,181979,181979
24e7d857c5e7e1555651d79be5b83f0b3a5fce906c4974cd3a229eeb6a11e206,1,255151,255151
a723246ce5fe2fea3cad30b8f937369f053fe25241f203d97b01df99d5b22e03,2,87939,169922
ec5da2c9302dc911f369b5e847a9cae8cbfe6d7f17783a5a5a8a848aea1dd72a,1,7687,7687
e9fe51cd5fc1bb6ef65bd715694ae7dbea1366f001d173d31c47769b520dc55a,1,671286,671286
8ceacb45f84a65ceeaf1eea1ef457b4fb2df1aaf0db62bab94e749c2999148df,1,16265,16265
824c5edf64a3f5710269b05fbc5d9734520ec840dfca108152abdfba23a8583f,1,200037,200037
e47274e8c52839dd985ef5d3242a8135834f12414ac7c13d710b5689ce8ead79,1,83311,83311
56d82f937a24b1ef6cda20f08d8cd4967e05af6f647b26654391ceff3ea27a66,1,228657,228657
cc3d7a9ace9c5cd755bb3ce9c6d187216086a9cb0a540ad82ab67e13a1aa4b83,1,114894,114894
4c8676285a2b8d3c36a915a6444571389e133b3c9e6ab42f777c69dcfa2aa7b7,1,2282,2282
a5c95c33f5b93485bfcfd8740a887e46e6e63e607c9df7b221ba7a4c776b50e9,1,66978,66978
41f385224cc131530994347cded5a6834eadb8bcc564b3cd6467cd73d6345bf6,1,251512,251512
c94057182e080491f80c2e32eca9979b90a6b1f02d163c012d673678aeff4e18,1,6373,6373
a8733dde864aa6172699065fb5337bde7ccbc86ff01377fa794394e14b9e7888,1,14497,14497
8f2ccba57071823d08fad482de8a4555365383677b1148e73dd4472b6749ab65,2,72557,132505
1fd1a0b9bf51dfc32ca71d044028b073f911e67869ce4ffc6968a1019e111de7,1,45967,45967
c6bc38dde09da582a4b3a5c58c4b3d707c6864cae292cda715a4e1f8368d91b6,1,78639,78639
56b299046aa79a89f5e90af613835796e1cfd6eabc5561ecfb4b78ab7a0eada9,1,271372,271372
fb1f2bc6170473416a1ae40bdf210c4458a9e02aa0db4160f0a4becc97d68da8,1,7039,7039
